
 Node          U1          U2          U3
 -6.910e-09  -2.575e-09   5.012e-10   1.278e-09   1.551e-08   3.212e-08
  6.616e-09   3.076e-09  -1.929e-11  -2.140e-09   1.692e-08  -3.501e-08
 -6.919e-09  -2.848e-09  -1.929e-11   2.195e-09   1.692e-08  -3.512e-08
  5.813e-09   2.684e-09  -5.252e-11  -9.530e-10  -1.068e-08   2.939e-08
 -5.989e-09  -2.575e-09  -5.252e-11   1.004e-09  -1.079e-08   2.940e-08
  5.819e-09   3.079e-09  -1.144e-11  -1.751e-09  -1.273e-08  -2.892e-08
 -5.996e-09  -2.851e-09  -1.144e-11   1.928e-09  -1.273e-08  -2.891e-08
Element    83
  1.010e-08   4.587e-09  -2.474e-09  -5.276e-09   2.138e-08   5.537e-08
 -1.023e-08  -2.976e-09  -2.474e-09   6.957e-09   2.185e-08   5.587e-08
  1.012e-08   6.772e-09   5.203e-11  -7.617e-09   4.415e-08  -4.605e-08
 -1.025e-08  -6.575e-09   5.203e-11   9.152e-09   4.414e-08  -4.555e-08
  7.762e-09   4.588e-09  -1.476e-10  -3.081e-09  -1.651e-08   3.965e-08
 -8.050e-09  -2.977e-09  -1.476e-10   3.340e-09  -1.604e-08   3.967e-08
  7.786e-09   6.775e-09  -2.284e-12  -5.431e-09  -2.299e-08  -3.897e-08
 -8.073e-09  -6.579e-09  -2.284e-12   5.550e-09  -2.300e-08  -3.894e-08
Element    84
  1.329e-08   1.618e-08   9.945e-09  -1.313e-09   1.298e-07   1.244e-07
 -1.515e-08  -1.792e-08   9.945e-09   2.246e-09   1.278e-07   1.225e-07
  1.330e-08   1.267e-08   2.344e-10  -3.005e-09   7.405e-08  -1.754e-08
 -1.517e-08  -1.309e-08   2.344e-10   5.237e-09   7.402e-08  -1.948e-08
  1.158e-08   1.618e-08   2.303e-10  -4.824e-09  -4.082e-08   7.867e-08
 -1.214e-08  -1.792e-08   2.303e-10   7.074e-09  -4.276e-08   7.865e-08
  1.159e-08   1.267e-08   1.155e-10  -6.514e-09  -5.492e-08  -3.959e-08
 -1.215e-08  -1.309e-08   1.155e-10   1.006e-08  -5.495e-08  -3.961e-08
Element    85
 -1.927e-09  -2.328e-09   5.108e-10   1.100e-08  -1.538e-10  -1.158e-08
  1.869e-09   2.129e-09   5.108e-10  -1.106e-08  -5.091e-11  -1.168e-08
 -1.840e-09  -2.327e-09  -4.276e-12   1.160e-08  -2.264e-08  -1.364e-08
  1.948e-09   2.128e-09  -4.276e-12  -1.180e-08  -2.254e-08  -1.364e-08
 -1.927e-09  -2.929e-09   1.123e-11   1.091e-08   6.047e-09   7.503e-09
  1.869e-09   2.860e-09   1.123e-11  -1.114e-08   6.051e-09   7.403e-09
 -1.840e-09  -2.927e-09  -6.142e-12   1.151e-08  -2.321e-08   5.540e-09
  1.948e-09   2.858e-09  -6.142e-12  -1.187e-08  -2.321e-08   5.539e-09
Element    86
 -3.885e-09  -2.407e-09   6.901e-12  -9.771e-09   3.781e-09  -1.902e-08
  3.869e-09   2.330e-09   6.901e-12   9.803e-09   3.786e-09  -1.893e-08
 -3.078e-09  -2.408e-09  -1.452e-11  -1.017e-08  -1.924e-08  -1.302e-08
  3.214e-09   2.332e-09  -1.452e-11   1.032e-08  -1.923e-08  -1.302e-08
 -3.885e-09  -2.003e-09   5.046e-10  -1.059e-08  -9.356e-10   1.977e-08
  3.869e-09   1.803e-09   5.046e-10   1.047e-08  -8.308e-10   1.987e-08
 -3.077e-09  -2.005e-09  -1.012e-11  -1.099e-08  -1.933e-08   1.854e-08
  3.214e-09   1.805e-09  -1.012e-11   1.099e-08  -1.922e-08   1.854e-08
Element    87
 -3.122e-09  -2.035e-09  -1.768e-11  -6.321e-09   6.791e-09  -1.449e-08
  3.274e-09   1.998e-09  -1.768e-11   6.296e-09   6.789e-09  -1.451e-08
 -1.930e-09  -2.034e-09  -1.090e-11  -5.946e-09  -1.289e-08  -7.781e-09
  2.017e-09   1.997e-09  -1.090e-11   5.917e-09  -1.289e-08  -7.781e-09
 -3.122e-09  -2.412e-09  -1.331e-10  -7.530e-09   5.984e-09   1.750e-08
  3.274e-09   2.379e-09  -1.331e-10   7.570e-09   5.960e-09   1.748e-08
 -1.930e-09  -2.411e-09  -1.473e-11  -7.154e-09  -1.742e-08   1.198e-08
  2.017e-09   2.378e-09  -1.473e-11   7.191e-09  -1.745e-08   1.198e-08
Element    88
 -2.496e-09  -1.463e-09  -1.005e-11  -2.212e-09   5.934e-09  -1.188e-08
  2.563e-09   1.441e-09  -1.005e-11   2.176e-09   5.934e-09  -1.187e-08
 -1.314e-09  -1.462e-09  -9.635e-12  -1.899e-09  -8.308e-09  -6.125e-09
  1.375e-09   1.440e-09  -9.635e-12   1.875e-09  -8.308e-09  -6.125e-09
 -2.496e-09  -1.777e-09   1.528e-11  -3.410e-09   6.881e-09   1.342e-08
  2.563e-09   1.743e-09   1.528e-11   3.380e-09   6.886e-09   1.342e-08
 -1.314e-09  -1.776e-09  -9.534e-12  -3.097e-09  -1.039e-08   7.328e-09
  1.375e-09   1.742e-09  -9.534e-12   3.079e-09  -1.039e-08   7.328e-09
Element    89
 -2.302e-09  -1.533e-09  -8.610e-12   1.899e-09   6.182e-09  -1.180e-08
  2.373e-09   1.515e-09  -8.610e-12  -1.949e-09   6.182e-09  -1.180e-08
 -1.194e-09  -1.534e-09  -9.835e-12   1.764e-09  -8.895e-09  -6.197e-09
  1.248e-09   1.516e-09  -9.835e-12  -1.815e-09  -8.895e-09  -6.197e-09
 -2.302e-09  -1.393e-09  -1.645e-11   7.757e-10   5.835e-09   1.158e-08
  2.373e-09   1.375e-09  -1.645e-11  -8.083e-10   5.834e-09   1.158e-08
 -1.194e-09  -1.393e-09  -9.716e-12   6.407e-10  -7.860e-09   6.012e-09
  1.248e-09   1.376e-09  -9.716e-12  -6.737e-10  -7.862e-09   6.012e-09
Element    90
 -2.525e-09  -2.540e-09  -2.434e-11   6.260e-09   9.960e-09  -1.369e-08
  2.608e-09   2.518e-09  -2.434e-11  -6.331e-09   9.957e-09  -1.369e-08
 -1.316e-09  -2.542e-09  -1.164e-11   5.569e-09  -1.516e-08  -7.522e-09
  1.377e-09   2.520e-09  -1.164e-11  -5.643e-09  -1.516e-08  -7.522e-09
 -2.525e-09  -1.836e-09  -1.072e-11   5.035e-09   7.377e-09   1.197e-08
  2.608e-09   1.816e-09  -1.072e-11  -5.084e-09   7.377e-09   1.197e-08
 -1.316e-09  -1.838e-09  -1.035e-11   4.344e-09  -1.080e-08   5.940e-09
  1.377e-09   1.818e-09  -1.035e-11  -4.396e-09  -1.080e-08   5.940e-09
Element    91
 -3.385e-09  -4.429e-09   3.602e-11   1.146e-08   1.613e-08  -1.958e-08
  3.474e-09   4.373e-09   3.602e-11  -1.152e-08   1.614e-08  -1.959e-08
 -1.789e-09  -4.432e-09  -1.371e-11   1.028e-08  -2.761e-08  -1.104e-08
  1.878e-09   4.376e-09  -1.371e-11  -1.037e-08  -2.760e-08  -1.104e-08
 -3.385e-09  -3.229e-09  -1.181e-11   9.844e-09   1.241e-08   1.471e-08
  3.474e-09   3.197e-09  -1.181e-11  -9.906e-09   1.241e-08   1.470e-08
 -1.789e-09  -3.233e-09  -1.254e-11   8.665e-09  -1.961e-08   7.268e-09
  1.878e-09   3.201e-09  -1.254e-11  -8.750e-09  -1.961e-08   7.268e-09
Element    92
 -5.077e-09  -6.302e-09  -2.594e-10   1.740e-08   1.685e-08  -2.980e-08
  5.341e-09   6.252e-09  -2.594e-10  -1.759e-08   1.681e-08  -2.975e-08
 -3.230e-09  -6.305e-09  -2.599e-11   1.636e-08  -4.564e-08  -2.099e-08
  3.376e-09   6.255e-09  -2.599e-11  -1.654e-08  -4.568e-08  -2.099e-08
 -5.076e-09  -5.246e-09  -3.032e-11   1.553e-08   1.746e-08   2.224e-08
  5.341e-09   5.186e-09  -3.032e-11  -1.560e-08   1.746e-08   2.229e-08
 -3.228e-09  -5.249e-09  -1.732e-11   1.449e-08  -3.452e-08   1.186e-08
  3.374e-09   5.189e-09  -1.732e-11  -1.455e-08  -3.452e-08   1.187e-08
Element    93
 -6.965e-09  -5.738e-09   9.982e-10   2.193e-08   4.199e-09  -3.588e-08
  6.904e-09   5.359e-09   9.982e-10  -2.178e-08   4.404e-09  -3.607e-08
 -5.697e-09  -5.737e-09  -2.001e-11   2.262e-08  -5.134e-08  -3.430e-08
  5.946e-09   5.357e-09  -2.001e-11  -2.271e-08  -5.113e-08  -3.430e-08
 -6.964e-09  -6.429e-09   1.618e-11   2.065e-08   1.348e-08   3.334e-08
  6.903e-09   6.293e-09   1.618e-11  -2.081e-08   1.349e-08   3.314e-08
 -5.694e-09  -6.427e-09  -2.672e-11   2.134e-08  -5.002e-08   2.344e-08
  5.943e-09   6.290e-09  -2.672e-11  -2.174e-08  -5.002e-08   2.344e-08
Element    94
 -4.841e-09   1.677e-09  -4.918e-09   2.668e-08  -5.603e-08  -2.541e-08
  7.807e-09  -1.590e-09  -4.918e-09  -2.995e-08  -5.701e-08  -2.449e-08
 -1.817e-09   1.685e-09  -3.253e-11   3.187e-08  -4.015e-08   8.395e-09
  2.073e-09  -1.598e-09  -3.253e-11  -3.475e-08  -4.113e-08   8.401e-09
 -4.838e-09  -3.560e-09  -3.240e-10   2.363e-08  -1.431e-08   3.745e-08
  7.800e-09   3.242e-09  -3.240e-10  -2.417e-08  -1.437e-08   3.837e-08
 -1.803e-09  -3.548e-09  -2.157e-11   2.885e-08  -4.864e-08   2.637e-08
  2.046e-09   3.231e-09  -2.157e-11  -2.899e-08  -4.870e-08   2.637e-08
Element    95
  2.443e-08   1.115e-08   1.972e-08   9.515e-09  -2.249e-07   2.404e-07
 -2.807e-08  -1.477e-08   1.972e-08  -1.136e-08  -2.211e-07   2.365e-07
  1.463e-08   1.111e-08   7.449e-10   1.506e-08  -9.526e-08   1.111e-07
 -1.565e-08  -1.472e-08   7.449e-10  -1.971e-08  -9.143e-08   1.110e-07
  2.445e-08   5.596e-09   4.530e-10   1.943e-08  -1.120e-07  -2.216e-08
 -2.809e-08  -6.390e-09   4.530e-10  -2.391e-08  -1.119e-07  -2.601e-08
  1.470e-08   5.592e-09   1.729e-10   2.489e-08  -5.219e-08  -3.980e-08
 -1.575e-08  -6.384e-09   1.729e-10  -3.215e-08  -5.214e-08  -3.991e-08
Element    96
 -4.462e-11  -3.064e-08   1.938e-11  -1.403e-08  -2.116e-07  -4.000e-09
 -1.139e-10   3.069e-08   1.938e-11   1.466e-08  -2.116e-07  -3.929e-09
 -4.443e-11  -4.031e-08   3.733e-10  -1.414e-08  -2.945e-07  -3.989e-09
 -1.135e-10   3.990e-08   3.733e-10   1.434e-08  -2.943e-07  -3.918e-09
 -1.673e-10  -3.080e-08   7.231e-11  -2.395e-08   9.715e-08  -1.567e-08
 -4.272e-10   3.084e-08   7.231e-11   2.411e-08   9.716e-08  -1.540e-08
 -1.666e-10  -4.051e-08   1.393e-09  -2.401e-08   1.112e-07  -1.562e-08
 -4.253e-10   4.009e-08   1.393e-09   2.375e-08   1.114e-07  -1.536e-08
Element    97
  1.228e-08   6.634e-09  -1.631e-10   1.208e-09  -2.903e-08  -6.626e-08
 -1.270e-08  -6.315e-09  -1.631e-10  -1.275e-09  -2.926e-08  -6.629e-08
  1.232e-08   7.343e-09  -2.100e-11   2.428e-09  -3.211e-08   6.216e-08
 -1.274e-08  -6.835e-09  -2.100e-11  -2.733e-09  -3.210e-08   6.214e-08
  1.344e-08   6.634e-09   9.809e-10   1.896e-09   3.574e-08  -6.796e-08
 -1.409e-08  -6.315e-09   9.809e-10  -1.779e-09   3.552e-08  -6.777e-08
  1.348e-08   7.342e-09  -3.997e-11   3.113e-09   3.890e-08   7.378e-08
 -1.414e-08  -6.835e-09  -3.997e-11  -3.236e-09   3.891e-08   7.398e-08
Element    98
  1.229e-08   5.850e-09   7.307e-10  -6.372e-10  -2.851e-08  -6.384e-08
 -1.285e-08  -5.461e-09   7.307e-10   4.961e-10  -2.832e-08  -6.368e-08
  1.228e-08   6.539e-09  -3.453e-11  -9.612e-10  -3.252e-08   6.465e-08
 -1.283e-08  -6.057e-09  -3.453e-11   1.000e-09  -3.253e-08   6.480e-08
  1.196e-08   5.848e-09  -2.302e-10   3.167e-11   2.798e-08  -6.280e-08
 -1.234e-08  -5.459e-09  -2.302e-10  -8.333e-11   2.817e-08  -6.284e-08
  1.195e-08   6.532e-09  -1.954e-11  -2.887e-10   3.021e-08   6.229e-08
 -1.233e-08  -6.051e-09  -1.954e-11   4.161e-10   3.021e-08   6.225e-08
Element    99
  1.635e-08   6.918e-09  -3.703e-09  -6.688e-09  -2.887e-08  -9.254e-08
 -1.662e-08  -4.403e-09  -3.703e-09   9.248e-09  -2.957e-08  -9.331e-08
  1.628e-08   1.046e-08   7.410e-11  -9.579e-09  -6.446e-08   7.488e-08
 -1.656e-08  -1.009e-08   7.410e-11   1.183e-08  -6.444e-08   7.413e-08
  1.344e-08   6.909e-09  -1.999e-10  -3.209e-09   2.739e-08  -6.971e-08
 -1.397e-08  -4.388e-09  -1.999e-10   3.673e-09   2.669e-08  -6.977e-08
  1.336e-08   1.043e-08  -9.434e-12  -6.067e-09   3.677e-08   7.078e-08
 -1.390e-08  -1.004e-08  -9.434e-12   6.211e-09   3.679e-08   7.075e-08
Element   100
  2.049e-08   2.251e-08   1.489e-08  -5.585e-10  -1.821e-07  -1.929e-07
 -2.332e-08  -2.504e-08   1.489e-08   1.920e-09  -1.792e-07  -1.900e-07
  2.045e-08   1.736e-08   3.416e-10  -2.904e-09  -9.870e-08   2.792e-08
 -2.325e-08  -1.793e-08   3.416e-10   6.273e-09  -9.868e-08   3.082e-08
  1.824e-08   2.252e-08   3.391e-10  -5.648e-09   5.507e-08  -1.225e-07
 -1.912e-08  -2.505e-08   3.391e-10   8.933e-09   5.799e-08  -1.224e-07
  1.820e-08   1.738e-08   1.682e-10  -8.012e-09   7.603e-08   6.727e-08
 -1.903e-08  -1.796e-08   1.682e-10   1.331e-08   7.606e-08   6.731e-08
Element   101
 -8.729e-10  -1.461e-09   3.722e-11   1.607e-08   1.640e-08  -1.297e-09
  9.698e-10   1.393e-09   3.722e-11  -1.605e-08   1.641e-08  -1.342e-09
 -8.823e-10  -1.460e-09   6.568e-12   1.441e-08   2.237e-09  -1.439e-09
  9.057e-10   1.392e-09   6.568e-12  -1.446e-08   2.243e-09  -1.441e-09
 -8.731e-10   1.949e-10  -1.851e-10   1.605e-08   1.101e-08   5.191e-09
  9.687e-10  -1.909e-10  -1.851e-10  -1.596e-08   1.098e-08   5.146e-09
 -8.825e-10   1.978e-10  -2.663e-12   1.438e-08   1.321e-08   3.865e-09
  9.043e-10  -1.936e-10  -2.663e-12  -1.436e-08   1.317e-08   3.864e-09
Element   102
 -5.099e-09  -6.664e-09   6.215e-12  -1.714e-08  -1.696e-08   2.439e-08
  5.041e-09   6.600e-09   6.215e-12   1.728e-08  -1.697e-08   2.424e-08
 -4.216e-09  -6.665e-09  -2.775e-11  -1.733e-08   4.793e-08   1.722e-08
  4.397e-09   6.601e-09  -2.775e-11   1.765e-08   4.793e-08   1.722e-08
 -5.099e-09  -6.467e-09   7.507e-10  -1.804e-08  -1.193e-08  -2.630e-08
  5.041e-09   6.224e-09   7.507e-10   1.793e-08  -1.208e-08  -2.645e-08
 -4.216e-09  -6.468e-09  -2.286e-11  -1.823e-08   5.014e-08  -2.580e-08
  4.397e-09   6.225e-09  -2.286e-11   1.830e-08   4.998e-08  -2.580e-08
Element   103
 -3.797e-09  -5.196e-09  -2.874e-11  -1.339e-08  -1.727e-08   1.678e-08
  3.991e-09   5.182e-09  -2.874e-11   1.346e-08  -1.727e-08   1.682e-08
 -2.422e-09  -5.193e-09  -2.007e-11  -1.228e-08   3.351e-08   8.852e-09
  2.529e-09   5.179e-09  -2.007e-11   1.234e-08   3.351e-08   8.853e-09
 -3.797e-09  -6.320e-09  -2.026e-10  -1.479e-08  -1.858e-08  -2.215e-08
  3.991e-09   6.317e-09  -2.026e-10   1.494e-08  -1.855e-08  -2.212e-08
 -2.423e-09  -6.317e-09  -2.700e-11  -1.367e-08   4.334e-08  -1.590e-08
  2.529e-09   6.314e-09  -2.700e-11   1.382e-08   4.338e-08  -1.590e-08
Element   104
 -2.688e-09  -3.153e-09  -1.416e-11  -8.921e-09  -1.108e-08   1.193e-08
  2.752e-09   3.156e-09  -1.416e-11   8.986e-09  -1.108e-08   1.193e-08
 -1.410e-09  -3.150e-09  -1.590e-11  -7.743e-09   1.976e-08   5.785e-09
  1.475e-09   3.153e-09  -1.590e-11   7.824e-09   1.976e-08   5.785e-09
 -2.688e-09  -4.343e-09   2.176e-11  -1.022e-08  -1.539e-08  -1.527e-08
  2.752e-09   4.331e-09   2.176e-11   1.028e-08  -1.540e-08  -1.527e-08
 -1.410e-09  -4.339e-09  -1.709e-11  -9.039e-09   2.712e-08  -8.640e-09
  1.475e-09   4.327e-09  -1.709e-11   9.118e-09   2.711e-08  -8.639e-09
Element   105
 -2.145e-09  -1.746e-09  -1.342e-11  -4.827e-09  -5.781e-09   1.025e-08
  2.206e-09   1.758e-09  -1.342e-11   4.879e-09  -5.781e-09   1.025e-08
 -1.100e-09  -1.744e-09  -1.387e-11  -4.127e-09   1.135e-08   4.969e-09
  1.145e-09   1.756e-09  -1.387e-11   4.180e-09   1.135e-08   4.969e-09
 -2.145e-09  -2.452e-09  -2.358e-11  -5.886e-09  -8.599e-09  -1.150e-08
  2.206e-09   2.462e-09  -2.358e-11   5.954e-09  -8.597e-09  -1.150e-08
 -1.100e-09  -2.450e-09  -1.503e-11  -5.186e-09   1.549e-08  -6.259e-09
  1.145e-09   2.460e-09  -1.503e-11   5.255e-09   1.549e-08  -6.259e-09
Element   106
 -1.926e-09  -1.280e-09  -1.559e-11  -1.114e-09  -4.324e-09   9.412e-09
  1.975e-09   1.295e-09  -1.559e-11   1.150e-09  -4.324e-09   9.411e-09
 -9.812e-10  -1.279e-09  -1.310e-11  -9.656e-10   8.330e-09   4.764e-09
  1.018e-09   1.294e-09  -1.310e-11   1.003e-09   8.330e-09   4.764e-09
 -1.926e-09  -1.427e-09  -1.128e-11  -2.071e-09  -4.713e-09  -1.009e-08
  1.975e-09   1.440e-09  -1.128e-11   2.119e-09  -4.713e-09  -1.009e-08
 -9.811e-10  -1.427e-09  -1.335e-11  -1.923e-09   9.389e-09  -5.233e-09
  1.018e-09   1.440e-09  -1.335e-11   1.972e-09   9.388e-09  -5.233e-09
Element   107
 -1.805e-09  -1.614e-09   5.812e-13   2.194e-09  -5.930e-09   9.121e-09
  1.848e-09   1.624e-09   5.812e-13  -2.166e-09  -5.933e-09   9.124e-09
 -9.403e-10  -1.615e-09  -1.287e-11   1.912e-09   1.009e-08   4.914e-09
  9.774e-10   1.625e-09  -1.287e-11  -1.888e-09   1.009e-08   4.914e-09
 -1.805e-09  -1.326e-09  -1.242e-11   1.317e-09  -4.720e-09  -9.141e-09
  1.848e-09   1.340e-09  -1.242e-11  -1.284e-09  -4.721e-09  -9.138e-09
 -9.403e-10  -1.327e-09  -1.297e-11   1.036e-09   8.483e-09  -4.674e-09
  9.773e-10   1.341e-09  -1.297e-11  -1.006e-09   8.483e-09  -4.674e-09
Element   108
 -1.841e-09  -2.284e-09  -7.411e-11   4.927e-09  -7.460e-09   9.759e-09
  1.920e-09   2.299e-09  -7.411e-11  -4.939e-09  -7.448e-09   9.747e-09
 -1.115e-09  -2.285e-09  -1.559e-11   4.519e-09   1.530e-08   6.529e-09
  1.161e-09   2.300e-09  -1.559e-11  -4.525e-09   1.531e-08   6.528e-09
 -1.841e-09  -1.868e-09  -1.595e-11   4.191e-09  -6.726e-09  -9.037e-09
  1.920e-09   1.878e-09  -1.595e-11  -4.169e-09  -6.726e-09  -9.048e-09
 -1.114e-09  -1.869e-09  -1.357e-11   3.783e-09   1.189e-08  -4.809e-09
  1.160e-09   1.879e-09  -1.357e-11  -3.756e-09   1.189e-08  -4.810e-09
Element   109
 -1.971e-09  -2.484e-09   2.472e-10   6.636e-09  -6.106e-09   9.725e-09
  1.960e-09   2.421e-09   2.472e-10  -6.566e-09  -6.158e-09   9.775e-09
 -1.552e-09  -2.485e-09  -1.346e-11   6.600e-09   1.832e-08   9.113e-09
  1.618e-09   2.421e-09  -1.346e-11  -6.588e-09   1.827e-08   9.113e-09
 -1.971e-09  -2.447e-09  -3.608e-12   6.212e-09  -7.362e-09  -9.916e-09
  1.960e-09   2.443e-09  -3.608e-12  -6.221e-09  -7.364e-09  -9.866e-09
 -1.552e-09  -2.447e-09  -1.556e-11   6.176e-09   1.698e-08  -6.692e-09
  1.618e-09   2.443e-09  -1.556e-11  -6.243e-09   1.697e-08  -6.692e-09
Element   110
 -1.223e-09  -9.379e-10  -1.263e-09   7.903e-09   7.628e-09   6.274e-09
  1.978e-09   9.965e-10  -1.263e-09  -8.705e-09   7.879e-09   6.039e-09
 -4.676e-10  -9.361e-10  -1.775e-11   9.033e-09   1.736e-08  -2.212e-09
  5.320e-10   9.948e-10  -1.775e-11  -9.732e-09   1.761e-08  -2.214e-09
 -1.222e-09  -2.078e-09  -9.023e-11   7.141e-09  -2.103e-09  -9.614e-09
  1.976e-09   2.032e-09  -9.023e-11  -7.244e-09  -2.088e-09  -9.848e-09
 -4.639e-10  -2.076e-09  -1.404e-11   8.275e-09   1.842e-08  -6.761e-09
  5.248e-10   2.030e-09  -1.404e-11  -8.276e-09   1.844e-08  -6.762e-09
Element   111
  6.150e-09   1.184e-09   5.023e-09   3.464e-09   4.858e-08  -6.043e-08
 -7.097e-09  -2.055e-09   5.023e-09  -3.876e-09   4.761e-08  -5.944e-08
  3.653e-09   1.183e-09   1.802e-10   4.708e-09   3.240e-08  -2.796e-08
 -3.919e-09  -2.053e-09   1.802e-10  -5.824e-09   3.143e-08  -2.793e-08
  6.151e-09  -6.694e-11   1.074e-10   5.980e-09   2.115e-08   5.829e-09
 -7.099e-09  -9.558e-11   1.074e-10  -7.079e-09   2.114e-08   6.812e-09
  3.657e-09  -6.616e-11   3.431e-11   7.218e-09   2.105e-08   9.904e-09
 -3.924e-09  -9.681e-11   3.431e-11  -9.019e-09   2.104e-08   9.933e-09
Element   112
  5.668e-12  -9.966e-09   3.307e-12  -3.435e-09   6.668e-08   7.369e-10
 -4.831e-11   1.002e-08   3.307e-12   3.646e-09   6.668e-08   7.190e-10
  5.683e-12  -1.243e-08   9.259e-11  -3.422e-09   8.643e-08   1.059e-09
 -4.843e-11   1.238e-08   9.259e-11   3.517e-09   8.638e-08   1.041e-09
  2.133e-11  -9.920e-09   1.234e-11  -5.954e-09  -3.519e-08   3.068e-09
 -1.817e-10   9.973e-09   1.234e-11   6.055e-09  -3.519e-08   3.000e-09
  2.138e-11  -1.241e-08   3.455e-10  -5.947e-09  -3.923e-08   4.271e-09
 -1.822e-10   1.235e-08   3.455e-10   5.932e-09  -3.928e-08   4.204e-09
Element   113
 -6.559e-12  -3.714e-09  -5.389e-12  -2.275e-09   1.898e-08  -1.320e-10
  4.171e-12   3.829e-09  -5.389e-12   2.473e-09   1.898e-08  -1.332e-10
 -6.524e-12  -5.337e-09   8.980e-13  -2.290e-09   3.045e-08  -2.556e-10
  4.149e-12   5.385e-09   8.980e-13   2.482e-09   3.045e-08  -2.568e-10
 -2.427e-11  -3.709e-09  -2.011e-11  -3.891e-09  -1.889e-08  -6.979e-10
  1.543e-11   3.824e-09  -2.011e-11   4.022e-09  -1.889e-08  -7.026e-10
 -2.414e-11  -5.318e-09   3.351e-12  -3.897e-09  -2.383e-08  -1.157e-09
  1.535e-11   5.367e-09   3.351e-12   4.022e-09  -2.383e-08  -1.162e-09
Element   114
 -1.251e-10  -2.921e-10  -4.087e-14  -5.357e-09   2.661e-09   4.716e-10
  1.269e-10   2.878e-10  -4.087e-14   5.387e-09   2.663e-09   4.723e-10
 -1.230e-10  -2.923e-10   9.252e-12  -5.725e-09   5.535e-09   2.201e-10
  1.503e-10   2.880e-10   9.252e-12   5.731e-09   5.537e-09   2.343e-10
 -1.251e-10   9.030e-11  -3.645e-12  -5.363e-09   5.357e-09  -1.389e-09
  1.272e-10  -6.930e-11  -3.645e-12   5.366e-09   5.345e-09  -1.389e-09
 -1.230e-10   8.976e-11  -6.387e-11  -5.733e-09   4.486e-09  -2.007e-09
  1.506e-10  -6.880e-11  -6.387e-11   5.712e-09   4.474e-09  -1.993e-09
Element   115
  3.851e-10   3.208e-09  -7.225e-12  -3.165e-09  -1.183e-08  -2.858e-10
 -3.640e-10  -3.175e-09  -7.225e-12   3.082e-09  -1.183e-08  -2.712e-10
  3.855e-10   3.673e-09  -8.105e-11  -2.024e-09  -1.575e-08   3.511e-09
 -3.644e-10  -3.565e-09  -8.105e-11   1.877e-09  -1.576e-08   3.526e-09
  1.507e-09   3.209e-09  -1.391e-12  -2.705e-09   1.978e-08  -4.257e-09
 -1.550e-09  -3.175e-09  -1.391e-12   2.697e-09   1.978e-08  -4.255e-09
  1.508e-09   3.677e-09  -1.003e-11  -1.558e-09   2.023e-08   1.113e-08
 -1.551e-09  -3.567e-09  -1.003e-11   1.484e-09   2.022e-08   1.113e-08
Element   116
  2.727e-09   4.839e-09  -3.347e-12  -3.235e-09   2.612e-08  -9.291e-09
 -2.751e-09  -4.801e-09  -3.347e-12   3.293e-09   2.612e-08  -9.291e-09
  2.135e-09   4.844e-09  -3.522e-13  -2.718e-09  -2.178e-08  -6.722e-09
 -2.191e-09  -4.806e-09  -3.522e-13   2.755e-09  -2.178e-08  -6.725e-09
  2.728e-09   4.310e-09  -5.479e-12  -2.636e-09   2.251e-08   1.791e-08
 -2.751e-09  -4.253e-09  -5.479e-12   2.725e-09   2.251e-08   1.792e-08
  2.136e-09   4.319e-09   1.022e-11  -2.123e-09  -2.031e-08   1.493e-08
 -2.191e-09  -4.261e-09   1.022e-11   2.192e-09  -2.031e-08   1.493e-08
Element   117
  2.299e-09   5.506e-09   4.431e-12  -3.882e-09   2.825e-08  -5.817e-09
 -2.369e-09  -5.477e-09   4.431e-12   3.949e-09   2.825e-08  -5.821e-09
  2.773e-09   5.507e-09  -2.066e-12  -3.796e-09  -2.707e-08  -8.987e-09
 -2.800e-09  -5.478e-09  -2.066e-12   3.867e-09  -2.707e-08  -8.987e-09
  2.300e-09   5.425e-09   2.796e-11  -4.350e-09   3.067e-08   1.728e-08
 -2.370e-09  -5.399e-09   2.796e-11   4.376e-09   3.067e-08   1.727e-08
  2.773e-09   5.426e-09  -7.253e-13  -4.266e-09  -2.385e-08   1.860e-08
 -2.801e-09  -5.399e-09  -7.253e-13   4.294e-09  -2.385e-08   1.860e-08
Element   118
 -1.445e-10   4.651e-09  -3.963e-12   3.681e-10   1.972e-08   3.213e-09
  2.250e-10  -4.660e-09  -3.963e-12  -9.815e-11   1.972e-08   3.243e-09
  1.514e-09   4.643e-09   3.923e-12  -1.518e-09  -2.729e-08  -2.384e-09
 -1.555e-09  -4.653e-09   3.923e-12   1.648e-09  -2.729e-08  -2.380e-09
 -1.458e-10   6.521e-09  -1.526e-10  -1.268e-09   3.200e-08   1.383e-09
  2.264e-10  -6.392e-09  -1.526e-10   1.658e-09   3.203e-08   1.413e-09
  1.517e-09   6.515e-09  -1.273e-11  -3.161e-09  -3.302e-08   1.286e-08
 -1.558e-09  -6.387e-09  -1.273e-11   3.411e-09  -3.299e-08   1.286e-08
Element   119
 -5.675e-13   1.752e-09   5.941e-12   8.429e-10  -1.445e-08   7.138e-10
  1.262e-11  -1.809e-09   5.941e-12  -7.895e-10  -1.445e-08   7.133e-10
 -4.287e-12   3.377e-09   8.925e-12   5.590e-10  -2.229e-08   4.524e-10
